"","method","dataset","sampleSize","simulation","FPR","foldEffect","fpr","tpr"
"1230",NA,"GLMM","5","13","0.1","1.5",0.17,0.998
"1231",NA,"GLMM","5","13","0.1","1.5",0.18,0.998
"1232",NA,"GLMM","5","13","0.1","1.5",0.19,0.998
"1233",NA,"GLMM","5","13","0.1","1.5",0.2,0.998
"1234",NA,"GLMM","5","13","0.1","1.5",0.21,0.998
"1235",NA,"GLMM","5","13","0.1","1.5",0.22,0.998
"1236",NA,"GLMM","5","13","0.1","1.5",0.23,0.998
"1237",NA,"GLMM","5","13","0.1","1.5",0.24,0.998
"1238",NA,"GLMM","5","13","0.1","1.5",0.25,0.998
"1239",NA,"GLMM","5","13","0.1","1.5",0.26,0.998
"1240",NA,"GLMM","5","13","0.1","1.5",0.27,0.998
"1241",NA,"GLMM","5","13","0.1","1.5",0.28,0.998
"1242",NA,"GLMM","5","13","0.1","1.5",0.29,0.998
"1243",NA,"GLMM","5","13","0.1","1.5",0.3,0.998
"1244",NA,"GLMM","5","13","0.1","1.5",0.31,0.998
"1245",NA,"GLMM","5","13","0.1","1.5",0.32,0.998
"1246",NA,"GLMM","5","13","0.1","1.5",0.33,0.998
"1247",NA,"GLMM","5","13","0.1","1.5",0.34,0.998
"1248",NA,"GLMM","5","13","0.1","1.5",0.35,0.998
"1249",NA,"GLMM","5","13","0.1","1.5",0.36,0.998
"1250",NA,"GLMM","5","13","0.1","1.5",0.37,0.998
"1251",NA,"GLMM","5","13","0.1","1.5",0.38,0.998
"1252",NA,"GLMM","5","13","0.1","1.5",0.39,0.998
"1253",NA,"GLMM","5","13","0.1","1.5",0.4,0.998
"1254",NA,"GLMM","5","13","0.1","1.5",0.41,0.998
"1255",NA,"GLMM","5","13","0.1","1.5",0.42,0.998
"1256",NA,"GLMM","5","13","0.1","1.5",0.43,0.998
"1257",NA,"GLMM","5","13","0.1","1.5",0.44,0.998
"1258",NA,"GLMM","5","13","0.1","1.5",0.45,0.998
"1259",NA,"GLMM","5","13","0.1","1.5",0.46,0.998
"1260",NA,"GLMM","5","13","0.1","1.5",0.47,0.998
"1261",NA,"GLMM","5","13","0.1","1.5",0.48,0.998
"1262",NA,"GLMM","5","13","0.1","1.5",0.49,0.998
"1263",NA,"GLMM","5","13","0.1","1.5",0.5,0.998
"1264",NA,"GLMM","5","13","0.1","1.5",0.51,0.998
"1265",NA,"GLMM","5","13","0.1","1.5",0.52,0.998
"1266",NA,"GLMM","5","13","0.1","1.5",0.53,0.998
"1267",NA,"GLMM","5","13","0.1","1.5",0.54,0.998
"1268",NA,"GLMM","5","13","0.1","1.5",0.55,0.998
"1269",NA,"GLMM","5","13","0.1","1.5",0.56,0.998
"1270",NA,"GLMM","5","13","0.1","1.5",0.57,0.998
"1271",NA,"GLMM","5","13","0.1","1.5",0.58,0.998
"1272",NA,"GLMM","5","13","0.1","1.5",0.59,0.998
"1273",NA,"GLMM","5","13","0.1","1.5",0.6,0.998
"1274",NA,"GLMM","5","13","0.1","1.5",0.61,0.998
"1275",NA,"GLMM","5","13","0.1","1.5",0.62,0.998
"1276",NA,"GLMM","5","13","0.1","1.5",0.63,0.998
"1277",NA,"GLMM","5","13","0.1","1.5",0.64,0.998
"1278",NA,"GLMM","5","13","0.1","1.5",0.65,0.998
"1279",NA,"GLMM","5","13","0.1","1.5",0.66,0.998
"1280",NA,"GLMM","5","13","0.1","1.5",0.67,0.998
"1281",NA,"GLMM","5","13","0.1","1.5",0.68,0.998
"1282",NA,"GLMM","5","13","0.1","1.5",0.69,0.998
"1283",NA,"GLMM","5","13","0.1","1.5",0.7,0.998
"1284",NA,"GLMM","5","13","0.1","1.5",0.71,0.998
"1285",NA,"GLMM","5","13","0.1","1.5",0.72,0.998
"1286",NA,"GLMM","5","13","0.1","1.5",0.73,0.998
"1287",NA,"GLMM","5","13","0.1","1.5",0.74,0.998
"1288",NA,"GLMM","5","13","0.1","1.5",0.75,0.998
"1289",NA,"GLMM","5","13","0.1","1.5",0.76,0.998
"1290",NA,"GLMM","5","13","0.1","1.5",0.77,0.998
"1291",NA,"GLMM","5","13","0.1","1.5",0.78,0.998
"1292",NA,"GLMM","5","13","0.1","1.5",0.79,0.998
"1293",NA,"GLMM","5","13","0.1","1.5",0.8,0.998
"1294",NA,"GLMM","5","13","0.1","1.5",0.81,0.998
"1295",NA,"GLMM","5","13","0.1","1.5",0.82,0.998
"1296",NA,"GLMM","5","13","0.1","1.5",0.83,0.998
"1297",NA,"GLMM","5","13","0.1","1.5",0.84,0.998
"1298",NA,"GLMM","5","13","0.1","1.5",0.85,0.998
"1299",NA,"GLMM","5","13","0.1","1.5",0.86,0.998
"1300",NA,"GLMM","5","13","0.1","1.5",0.87,0.998
"1301",NA,"GLMM","5","13","0.1","1.5",0.88,0.998
"1302",NA,"GLMM","5","13","0.1","1.5",0.89,0.998
"1303",NA,"GLMM","5","13","0.1","1.5",0.9,0.998
"1304",NA,"GLMM","5","13","0.1","1.5",0.91,0.998
"1305",NA,"GLMM","5","13","0.1","1.5",0.92,0.998
"1306",NA,"GLMM","5","13","0.1","1.5",0.93,0.998
"1307",NA,"GLMM","5","13","0.1","1.5",0.94,0.998
"1308",NA,"GLMM","5","13","0.1","1.5",0.95,0.998
"1309",NA,"GLMM","5","13","0.1","1.5",0.96,0.998
"1310",NA,"GLMM","5","13","0.1","1.5",0.97,0.998
"1311",NA,"GLMM","5","13","0.1","1.5",0.98,0.998
"1312",NA,"GLMM","5","13","0.1","1.5",0.99,0.998
"1313",NA,"GLMM","5","13","0.1","1.5",1,1
"1314",NA,"GLMM","5","14","0.1","1.5",0,0
"1315",NA,"GLMM","5","14","0.1","1.5",0.01,0.984363354037267
"1316",NA,"GLMM","5","14","0.1","1.5",0.02,0.991767233661594
"1317",NA,"GLMM","5","14","0.1","1.5",0.03,0.995092651757189
"1318",NA,"GLMM","5","14","0.1","1.5",0.04,0.996062360801782
"1319",NA,"GLMM","5","14","0.1","1.5",0.05,0.996865671641791
"1320",NA,"GLMM","5","14","0.1","1.5",0.06,0.9974327563249
"1321",NA,"GLMM","5","14","0.1","1.5",0.07,0.99780854197349
"1322",NA,"GLMM","5","14","0.1","1.5",0.08,0.99803300330033
"1323",NA,"GLMM","5","14","0.1","1.5",0.09,0.998392344497608
"1324",NA,"GLMM","5","14","0.1","1.5",0.1,0.998612345679012
"1325",NA,"GLMM","5","14","0.1","1.5",0.11,0.998928270042194
"1326",NA,"GLMM","5","14","0.1","1.5",0.12,0.998375
"1327",NA,"GLMM","5","14","0.1","1.5",0.13,0.998
"1328",NA,"GLMM","5","14","0.1","1.5",0.14,0.998
"1329",NA,"GLMM","5","14","0.1","1.5",0.15,0.998
"1330",NA,"GLMM","5","14","0.1","1.5",0.16,0.998
"1331",NA,"GLMM","5","14","0.1","1.5",0.17,0.998
"1332",NA,"GLMM","5","14","0.1","1.5",0.18,0.998
"1333",NA,"GLMM","5","14","0.1","1.5",0.19,0.998
"1334",NA,"GLMM","5","14","0.1","1.5",0.2,0.998
"1335",NA,"GLMM","5","14","0.1","1.5",0.21,0.998
"1336",NA,"GLMM","5","14","0.1","1.5",0.22,0.998
"1337",NA,"GLMM","5","14","0.1","1.5",0.23,0.998
"1338",NA,"GLMM","5","14","0.1","1.5",0.24,0.998
"1339",NA,"GLMM","5","14","0.1","1.5",0.25,0.998
"1340",NA,"GLMM","5","14","0.1","1.5",0.26,0.998
"1341",NA,"GLMM","5","14","0.1","1.5",0.27,0.998
"1342",NA,"GLMM","5","14","0.1","1.5",0.28,0.998
"1343",NA,"GLMM","5","14","0.1","1.5",0.29,0.998
"1344",NA,"GLMM","5","14","0.1","1.5",0.3,0.998
"1345",NA,"GLMM","5","14","0.1","1.5",0.31,0.998
"1346",NA,"GLMM","5","14","0.1","1.5",0.32,0.998
"1347",NA,"GLMM","5","14","0.1","1.5",0.33,0.998
"1348",NA,"GLMM","5","14","0.1","1.5",0.34,0.998
"1349",NA,"GLMM","5","14","0.1","1.5",0.35,0.998
"1350",NA,"GLMM","5","14","0.1","1.5",0.36,0.998
"1351",NA,"GLMM","5","14","0.1","1.5",0.37,0.998
"1352",NA,"GLMM","5","14","0.1","1.5",0.38,0.998
"1353",NA,"GLMM","5","14","0.1","1.5",0.39,0.998
"1354",NA,"GLMM","5","14","0.1","1.5",0.4,0.998
"1355",NA,"GLMM","5","14","0.1","1.5",0.41,0.998
"1356",NA,"GLMM","5","14","0.1","1.5",0.42,0.998
"1357",NA,"GLMM","5","14","0.1","1.5",0.43,0.998
"1358",NA,"GLMM","5","14","0.1","1.5",0.44,0.998
"1359",NA,"GLMM","5","14","0.1","1.5",0.45,0.998
"1360",NA,"GLMM","5","14","0.1","1.5",0.46,0.998
"1361",NA,"GLMM","5","14","0.1","1.5",0.47,0.998
"1362",NA,"GLMM","5","14","0.1","1.5",0.48,0.998
"1363",NA,"GLMM","5","14","0.1","1.5",0.49,0.998
"1364",NA,"GLMM","5","14","0.1","1.5",0.5,0.998
"1365",NA,"GLMM","5","14","0.1","1.5",0.51,0.998
"1366",NA,"GLMM","5","14","0.1","1.5",0.52,0.998
"1367",NA,"GLMM","5","14","0.1","1.5",0.53,0.998
"1368",NA,"GLMM","5","14","0.1","1.5",0.54,0.998
"1369",NA,"GLMM","5","14","0.1","1.5",0.55,0.998
"1370",NA,"GLMM","5","14","0.1","1.5",0.56,0.998
"1371",NA,"GLMM","5","14","0.1","1.5",0.57,0.998
"1372",NA,"GLMM","5","14","0.1","1.5",0.58,0.998
"1373",NA,"GLMM","5","14","0.1","1.5",0.59,0.998
"1374",NA,"GLMM","5","14","0.1","1.5",0.6,0.998
"1375",NA,"GLMM","5","14","0.1","1.5",0.61,0.998
"1376",NA,"GLMM","5","14","0.1","1.5",0.62,0.998
"1377",NA,"GLMM","5","14","0.1","1.5",0.63,0.998
"1378",NA,"GLMM","5","14","0.1","1.5",0.64,0.998
"1379",NA,"GLMM","5","14","0.1","1.5",0.65,0.998
"1380",NA,"GLMM","5","14","0.1","1.5",0.66,0.998
"1381",NA,"GLMM","5","14","0.1","1.5",0.67,0.998
"1382",NA,"GLMM","5","14","0.1","1.5",0.68,0.998
"1383",NA,"GLMM","5","14","0.1","1.5",0.69,0.998
"1384",NA,"GLMM","5","14","0.1","1.5",0.7,0.998
"1385",NA,"GLMM","5","14","0.1","1.5",0.71,0.998
"1386",NA,"GLMM","5","14","0.1","1.5",0.72,0.998
"1387",NA,"GLMM","5","14","0.1","1.5",0.73,0.998
"1388",NA,"GLMM","5","14","0.1","1.5",0.74,0.998
"1389",NA,"GLMM","5","14","0.1","1.5",0.75,0.998
"1390",NA,"GLMM","5","14","0.1","1.5",0.76,0.998
"1391",NA,"GLMM","5","14","0.1","1.5",0.77,0.998
"1392",NA,"GLMM","5","14","0.1","1.5",0.78,0.998
"1393",NA,"GLMM","5","14","0.1","1.5",0.79,0.998
"1394",NA,"GLMM","5","14","0.1","1.5",0.8,0.998
"1395",NA,"GLMM","5","14","0.1","1.5",0.81,0.998
"1396",NA,"GLMM","5","14","0.1","1.5",0.82,0.998
"1397",NA,"GLMM","5","14","0.1","1.5",0.83,0.998
"1398",NA,"GLMM","5","14","0.1","1.5",0.84,0.998
"1399",NA,"GLMM","5","14","0.1","1.5",0.85,0.998
"1400",NA,"GLMM","5","14","0.1","1.5",0.86,0.998
"1401",NA,"GLMM","5","14","0.1","1.5",0.87,0.998
"1402",NA,"GLMM","5","14","0.1","1.5",0.88,0.998
"1403",NA,"GLMM","5","14","0.1","1.5",0.89,0.998
"1404",NA,"GLMM","5","14","0.1","1.5",0.9,0.998
"1405",NA,"GLMM","5","14","0.1","1.5",0.91,0.998
"1406",NA,"GLMM","5","14","0.1","1.5",0.92,0.998
"1407",NA,"GLMM","5","14","0.1","1.5",0.93,0.998
"1408",NA,"GLMM","5","14","0.1","1.5",0.94,0.998
"1409",NA,"GLMM","5","14","0.1","1.5",0.95,0.998
"1410",NA,"GLMM","5","14","0.1","1.5",0.96,0.998
"1411",NA,"GLMM","5","14","0.1","1.5",0.97,0.998
"1412",NA,"GLMM","5","14","0.1","1.5",0.98,0.998
"1413",NA,"GLMM","5","14","0.1","1.5",0.99,0.998
"1414",NA,"GLMM","5","14","0.1","1.5",1,1
"1415",NA,"GLMM","5","15","0.1","1.5",0,0
"1416",NA,"GLMM","5","15","0.1","1.5",0.01,0.984363354037267
"1417",NA,"GLMM","5","15","0.1","1.5",0.02,0.991767233661594
"1418",NA,"GLMM","5","15","0.1","1.5",0.03,0.995092651757189
"1419",NA,"GLMM","5","15","0.1","1.5",0.04,0.996062360801782
"1420",NA,"GLMM","5","15","0.1","1.5",0.05,0.996865671641791
"1421",NA,"GLMM","5","15","0.1","1.5",0.06,0.9974327563249
"1422",NA,"GLMM","5","15","0.1","1.5",0.07,0.99780854197349
"1423",NA,"GLMM","5","15","0.1","1.5",0.08,0.99803300330033
"1424",NA,"GLMM","5","15","0.1","1.5",0.09,0.998392344497608
"1425",NA,"GLMM","5","15","0.1","1.5",0.1,0.998612345679012
"1426",NA,"GLMM","5","15","0.1","1.5",0.11,0.998928270042194
"1427",NA,"GLMM","5","15","0.1","1.5",0.12,0.998375
"1428",NA,"GLMM","5","15","0.1","1.5",0.13,0.998
"1429",NA,"GLMM","5","15","0.1","1.5",0.14,0.998
"1430",NA,"GLMM","5","15","0.1","1.5",0.15,0.998
"1431",NA,"GLMM","5","15","0.1","1.5",0.16,0.998
"1432",NA,"GLMM","5","15","0.1","1.5",0.17,0.998
"1433",NA,"GLMM","5","15","0.1","1.5",0.18,0.998
"1434",NA,"GLMM","5","15","0.1","1.5",0.19,0.998
"1435",NA,"GLMM","5","15","0.1","1.5",0.2,0.998
"1436",NA,"GLMM","5","15","0.1","1.5",0.21,0.998
"1437",NA,"GLMM","5","15","0.1","1.5",0.22,0.998
"1438",NA,"GLMM","5","15","0.1","1.5",0.23,0.998
"1439",NA,"GLMM","5","15","0.1","1.5",0.24,0.998
"1440",NA,"GLMM","5","15","0.1","1.5",0.25,0.998
"1441",NA,"GLMM","5","15","0.1","1.5",0.26,0.998
"1442",NA,"GLMM","5","15","0.1","1.5",0.27,0.998
"1443",NA,"GLMM","5","15","0.1","1.5",0.28,0.998
"1444",NA,"GLMM","5","15","0.1","1.5",0.29,0.998
"1445",NA,"GLMM","5","15","0.1","1.5",0.3,0.998
"1446",NA,"GLMM","5","15","0.1","1.5",0.31,0.998
"1447",NA,"GLMM","5","15","0.1","1.5",0.32,0.998
"1448",NA,"GLMM","5","15","0.1","1.5",0.33,0.998
"1449",NA,"GLMM","5","15","0.1","1.5",0.34,0.998
"1450",NA,"GLMM","5","15","0.1","1.5",0.35,0.998
"1451",NA,"GLMM","5","15","0.1","1.5",0.36,0.998
"1452",NA,"GLMM","5","15","0.1","1.5",0.37,0.998
"1453",NA,"GLMM","5","15","0.1","1.5",0.38,0.998
"1454",NA,"GLMM","5","15","0.1","1.5",0.39,0.998
"1455",NA,"GLMM","5","15","0.1","1.5",0.4,0.998
"1456",NA,"GLMM","5","15","0.1","1.5",0.41,0.998
"1457",NA,"GLMM","5","15","0.1","1.5",0.42,0.998
"1458",NA,"GLMM","5","15","0.1","1.5",0.43,0.998
"1459",NA,"GLMM","5","15","0.1","1.5",0.44,0.998
"1460",NA,"GLMM","5","15","0.1","1.5",0.45,0.998
"1461",NA,"GLMM","5","15","0.1","1.5",0.46,0.998
"1462",NA,"GLMM","5","15","0.1","1.5",0.47,0.998
"1463",NA,"GLMM","5","15","0.1","1.5",0.48,0.998
"1464",NA,"GLMM","5","15","0.1","1.5",0.49,0.998
"1465",NA,"GLMM","5","15","0.1","1.5",0.5,0.998
"1466",NA,"GLMM","5","15","0.1","1.5",0.51,0.998
"1467",NA,"GLMM","5","15","0.1","1.5",0.52,0.998
"1468",NA,"GLMM","5","15","0.1","1.5",0.53,0.998
"1469",NA,"GLMM","5","15","0.1","1.5",0.54,0.998
"1470",NA,"GLMM","5","15","0.1","1.5",0.55,0.998
"1471",NA,"GLMM","5","15","0.1","1.5",0.56,0.998
"1472",NA,"GLMM","5","15","0.1","1.5",0.57,0.998
"1473",NA,"GLMM","5","15","0.1","1.5",0.58,0.998
"1474",NA,"GLMM","5","15","0.1","1.5",0.59,0.998
"1475",NA,"GLMM","5","15","0.1","1.5",0.6,0.998
"1476",NA,"GLMM","5","15","0.1","1.5",0.61,0.998
"1477",NA,"GLMM","5","15","0.1","1.5",0.62,0.998
"1478",NA,"GLMM","5","15","0.1","1.5",0.63,0.998
"1479",NA,"GLMM","5","15","0.1","1.5",0.64,0.998
"1480",NA,"GLMM","5","15","0.1","1.5",0.65,0.998
"1481",NA,"GLMM","5","15","0.1","1.5",0.66,0.998
"1482",NA,"GLMM","5","15","0.1","1.5",0.67,0.998
"1483",NA,"GLMM","5","15","0.1","1.5",0.68,0.998
"1484",NA,"GLMM","5","15","0.1","1.5",0.69,0.998
"1485",NA,"GLMM","5","15","0.1","1.5",0.7,0.998
"1486",NA,"GLMM","5","15","0.1","1.5",0.71,0.998
"1487",NA,"GLMM","5","15","0.1","1.5",0.72,0.998
"1488",NA,"GLMM","5","15","0.1","1.5",0.73,0.998
"1489",NA,"GLMM","5","15","0.1","1.5",0.74,0.998
"1490",NA,"GLMM","5","15","0.1","1.5",0.75,0.998
"1491",NA,"GLMM","5","15","0.1","1.5",0.76,0.998
"1492",NA,"GLMM","5","15","0.1","1.5",0.77,0.998
"1493",NA,"GLMM","5","15","0.1","1.5",0.78,0.998
"1494",NA,"GLMM","5","15","0.1","1.5",0.79,0.998
"1495",NA,"GLMM","5","15","0.1","1.5",0.8,0.998
"1496",NA,"GLMM","5","15","0.1","1.5",0.81,0.998
"1497",NA,"GLMM","5","15","0.1","1.5",0.82,0.998
"1498",NA,"GLMM","5","15","0.1","1.5",0.83,0.998
"1499",NA,"GLMM","5","15","0.1","1.5",0.84,0.998
"1500",NA,"GLMM","5","15","0.1","1.5",0.85,0.998
"1501",NA,"GLMM","5","15","0.1","1.5",0.86,0.998
"1502",NA,"GLMM","5","15","0.1","1.5",0.87,0.998
"1503",NA,"GLMM","5","15","0.1","1.5",0.88,0.998
"1504",NA,"GLMM","5","15","0.1","1.5",0.89,0.998
"1505",NA,"GLMM","5","15","0.1","1.5",0.9,0.998
"1506",NA,"GLMM","5","15","0.1","1.5",0.91,0.998
"1507",NA,"GLMM","5","15","0.1","1.5",0.92,0.998
"1508",NA,"GLMM","5","15","0.1","1.5",0.93,0.998
"1509",NA,"GLMM","5","15","0.1","1.5",0.94,0.998
"1510",NA,"GLMM","5","15","0.1","1.5",0.95,0.998
"1511",NA,"GLMM","5","15","0.1","1.5",0.96,0.998
"1512",NA,"GLMM","5","15","0.1","1.5",0.97,0.998
"1513",NA,"GLMM","5","15","0.1","1.5",0.98,0.998
"1514",NA,"GLMM","5","15","0.1","1.5",0.99,0.998
"1515",NA,"GLMM","5","15","0.1","1.5",1,1
"1516",NA,"GLMM","5","16","0.1","1.5",0,0
"1517",NA,"GLMM","5","16","0.1","1.5",0.01,0.984363354037267
"1518",NA,"GLMM","5","16","0.1","1.5",0.02,0.991767233661594
"1519",NA,"GLMM","5","16","0.1","1.5",0.03,0.995092651757189
"1520",NA,"GLMM","5","16","0.1","1.5",0.04,0.996062360801782
"1521",NA,"GLMM","5","16","0.1","1.5",0.05,0.996865671641791
"1522",NA,"GLMM","5","16","0.1","1.5",0.06,0.9974327563249
"1523",NA,"GLMM","5","16","0.1","1.5",0.07,0.99780854197349
"1524",NA,"GLMM","5","16","0.1","1.5",0.08,0.99803300330033
"1525",NA,"GLMM","5","16","0.1","1.5",0.09,0.998392344497608
"1526",NA,"GLMM","5","16","0.1","1.5",0.1,0.998612345679012
"1527",NA,"GLMM","5","16","0.1","1.5",0.11,0.998928270042194
"1528",NA,"GLMM","5","16","0.1","1.5",0.12,0.998375
"1529",NA,"GLMM","5","16","0.1","1.5",0.13,0.998
"1530",NA,"GLMM","5","16","0.1","1.5",0.14,0.998
"1531",NA,"GLMM","5","16","0.1","1.5",0.15,0.998
"1532",NA,"GLMM","5","16","0.1","1.5",0.16,0.998
"1533",NA,"GLMM","5","16","0.1","1.5",0.17,0.998
"1534",NA,"GLMM","5","16","0.1","1.5",0.18,0.998
"1535",NA,"GLMM","5","16","0.1","1.5",0.19,0.998
"1536",NA,"GLMM","5","16","0.1","1.5",0.2,0.998
"1537",NA,"GLMM","5","16","0.1","1.5",0.21,0.998
"1538",NA,"GLMM","5","16","0.1","1.5",0.22,0.998
"1539",NA,"GLMM","5","16","0.1","1.5",0.23,0.998
"1540",NA,"GLMM","5","16","0.1","1.5",0.24,0.998
"1541",NA,"GLMM","5","16","0.1","1.5",0.25,0.998
"1542",NA,"GLMM","5","16","0.1","1.5",0.26,0.998
"1543",NA,"GLMM","5","16","0.1","1.5",0.27,0.998
"1544",NA,"GLMM","5","16","0.1","1.5",0.28,0.998
"1545",NA,"GLMM","5","16","0.1","1.5",0.29,0.998
"1546",NA,"GLMM","5","16","0.1","1.5",0.3,0.998
"1547",NA,"GLMM","5","16","0.1","1.5",0.31,0.998
"1548",NA,"GLMM","5","16","0.1","1.5",0.32,0.998
"1549",NA,"GLMM","5","16","0.1","1.5",0.33,0.998
"1550",NA,"GLMM","5","16","0.1","1.5",0.34,0.998
"1551",NA,"GLMM","5","16","0.1","1.5",0.35,0.998
"1552",NA,"GLMM","5","16","0.1","1.5",0.36,0.998
"1553",NA,"GLMM","5","16","0.1","1.5",0.37,0.998
"1554",NA,"GLMM","5","16","0.1","1.5",0.38,0.998
"1555",NA,"GLMM","5","16","0.1","1.5",0.39,0.998
"1556",NA,"GLMM","5","16","0.1","1.5",0.4,0.998
"1557",NA,"GLMM","5","16","0.1","1.5",0.41,0.998
"1558",NA,"GLMM","5","16","0.1","1.5",0.42,0.998
"1559",NA,"GLMM","5","16","0.1","1.5",0.43,0.998
"1560",NA,"GLMM","5","16","0.1","1.5",0.44,0.998
"1561",NA,"GLMM","5","16","0.1","1.5",0.45,0.998
"1562",NA,"GLMM","5","16","0.1","1.5",0.46,0.998
"1563",NA,"GLMM","5","16","0.1","1.5",0.47,0.998
"1564",NA,"GLMM","5","16","0.1","1.5",0.48,0.998
"1565",NA,"GLMM","5","16","0.1","1.5",0.49,0.998
"1566",NA,"GLMM","5","16","0.1","1.5",0.5,0.998
"1567",NA,"GLMM","5","16","0.1","1.5",0.51,0.998
"1568",NA,"GLMM","5","16","0.1","1.5",0.52,0.998
"1569",NA,"GLMM","5","16","0.1","1.5",0.53,0.998
"1570",NA,"GLMM","5","16","0.1","1.5",0.54,0.998
"1571",NA,"GLMM","5","16","0.1","1.5",0.55,0.998
"1572",NA,"GLMM","5","16","0.1","1.5",0.56,0.998
"1573",NA,"GLMM","5","16","0.1","1.5",0.57,0.998
"1574",NA,"GLMM","5","16","0.1","1.5",0.58,0.998
"1575",NA,"GLMM","5","16","0.1","1.5",0.59,0.998
"1576",NA,"GLMM","5","16","0.1","1.5",0.6,0.998
"1577",NA,"GLMM","5","16","0.1","1.5",0.61,0.998
"1578",NA,"GLMM","5","16","0.1","1.5",0.62,0.998
"1579",NA,"GLMM","5","16","0.1","1.5",0.63,0.998
"1580",NA,"GLMM","5","16","0.1","1.5",0.64,0.998
"1581",NA,"GLMM","5","16","0.1","1.5",0.65,0.998
"1582",NA,"GLMM","5","16","0.1","1.5",0.66,0.998
"1583",NA,"GLMM","5","16","0.1","1.5",0.67,0.998
"1584",NA,"GLMM","5","16","0.1","1.5",0.68,0.998
"1585",NA,"GLMM","5","16","0.1","1.5",0.69,0.998
"1586",NA,"GLMM","5","16","0.1","1.5",0.7,0.998
"1587",NA,"GLMM","5","16","0.1","1.5",0.71,0.998
"1588",NA,"GLMM","5","16","0.1","1.5",0.72,0.998
"1589",NA,"GLMM","5","16","0.1","1.5",0.73,0.998
"1590",NA,"GLMM","5","16","0.1","1.5",0.74,0.998
"1591",NA,"GLMM","5","16","0.1","1.5",0.75,0.998
"1592",NA,"GLMM","5","16","0.1","1.5",0.76,0.998
"1593",NA,"GLMM","5","16","0.1","1.5",0.77,0.998
"1594",NA,"GLMM","5","16","0.1","1.5",0.78,0.998
"1595",NA,"GLMM","5","16","0.1","1.5",0.79,0.998
"1596",NA,"GLMM","5","16","0.1","1.5",0.8,0.998
"1597",NA,"GLMM","5","16","0.1","1.5",0.81,0.998
"1598",NA,"GLMM","5","16","0.1","1.5",0.82,0.998
"1599",NA,"GLMM","5","16","0.1","1.5",0.83,0.998
"1600",NA,"GLMM","5","16","0.1","1.5",0.84,0.998
"1601",NA,"GLMM","5","16","0.1","1.5",0.85,0.998
"1602",NA,"GLMM","5","16","0.1","1.5",0.86,0.998
"1603",NA,"GLMM","5","16","0.1","1.5",0.87,0.998
"1604",NA,"GLMM","5","16","0.1","1.5",0.88,0.998
"1605",NA,"GLMM","5","16","0.1","1.5",0.89,0.998
"1606",NA,"GLMM","5","16","0.1","1.5",0.9,0.998
"1607",NA,"GLMM","5","16","0.1","1.5",0.91,0.998
"1608",NA,"GLMM","5","16","0.1","1.5",0.92,0.998
"1609",NA,"GLMM","5","16","0.1","1.5",0.93,0.998
"1610",NA,"GLMM","5","16","0.1","1.5",0.94,0.998
"1611",NA,"GLMM","5","16","0.1","1.5",0.95,0.998
"1612",NA,"GLMM","5","16","0.1","1.5",0.96,0.998
"1613",NA,"GLMM","5","16","0.1","1.5",0.97,0.998
"1614",NA,"GLMM","5","16","0.1","1.5",0.98,0.998
"1615",NA,"GLMM","5","16","0.1","1.5",0.99,0.998
"1616",NA,"GLMM","5","16","0.1","1.5",1,1
"1617",NA,"GLMM","5","17","0.1","1.5",0,0
"1618",NA,"GLMM","5","17","0.1","1.5",0.01,0.984363354037267
"1619",NA,"GLMM","5","17","0.1","1.5",0.02,0.991767233661594
"1620",NA,"GLMM","5","17","0.1","1.5",0.03,0.995092651757189
"1621",NA,"GLMM","5","17","0.1","1.5",0.04,0.996062360801782
"1622",NA,"GLMM","5","17","0.1","1.5",0.05,0.996865671641791
"1623",NA,"GLMM","5","17","0.1","1.5",0.06,0.9974327563249
"1624",NA,"GLMM","5","17","0.1","1.5",0.07,0.99780854197349
"1625",NA,"GLMM","5","17","0.1","1.5",0.08,0.99803300330033
"1626",NA,"GLMM","5","17","0.1","1.5",0.09,0.998392344497608
"1627",NA,"GLMM","5","17","0.1","1.5",0.1,0.998612345679012
"1628",NA,"GLMM","5","17","0.1","1.5",0.11,0.998928270042194
"1629",NA,"GLMM","5","17","0.1","1.5",0.12,0.998375
"1630",NA,"GLMM","5","17","0.1","1.5",0.13,0.998
"1631",NA,"GLMM","5","17","0.1","1.5",0.14,0.998
"1632",NA,"GLMM","5","17","0.1","1.5",0.15,0.998
"1633",NA,"GLMM","5","17","0.1","1.5",0.16,0.998
"1634",NA,"GLMM","5","17","0.1","1.5",0.17,0.998
"1635",NA,"GLMM","5","17","0.1","1.5",0.18,0.998
"1636",NA,"GLMM","5","17","0.1","1.5",0.19,0.998
"1637",NA,"GLMM","5","17","0.1","1.5",0.2,0.998
"1638",NA,"GLMM","5","17","0.1","1.5",0.21,0.998
"1639",NA,"GLMM","5","17","0.1","1.5",0.22,0.998
"1640",NA,"GLMM","5","17","0.1","1.5",0.23,0.998
"1641",NA,"GLMM","5","17","0.1","1.5",0.24,0.998
"1642",NA,"GLMM","5","17","0.1","1.5",0.25,0.998
"1643",NA,"GLMM","5","17","0.1","1.5",0.26,0.998
"1644",NA,"GLMM","5","17","0.1","1.5",0.27,0.998
"1645",NA,"GLMM","5","17","0.1","1.5",0.28,0.998
"1646",NA,"GLMM","5","17","0.1","1.5",0.29,0.998
"1647",NA,"GLMM","5","17","0.1","1.5",0.3,0.998
