"","method","dataset","sampleSize","simulation","FPR","foldEffect","fpr","tpr"
"29750","voom","ciri","5","25","0.1","1.5",0.55,0.947368421052632
"29751","voom","ciri","5","25","0.1","1.5",0.56,0.947368421052632
"29752","voom","ciri","5","25","0.1","1.5",0.57,0.947368421052632
"29753","voom","ciri","5","25","0.1","1.5",0.58,0.947368421052632
"29754","voom","ciri","5","25","0.1","1.5",0.59,0.947368421052632
"29755","voom","ciri","5","25","0.1","1.5",0.6,0.947368421052632
"29756","voom","ciri","5","25","0.1","1.5",0.61,0.947368421052632
"29757","voom","ciri","5","25","0.1","1.5",0.62,0.947368421052632
"29758","voom","ciri","5","25","0.1","1.5",0.63,0.947368421052632
"29759","voom","ciri","5","25","0.1","1.5",0.64,0.947368421052632
"29760","voom","ciri","5","25","0.1","1.5",0.65,0.947368421052632
"29761","voom","ciri","5","25","0.1","1.5",0.66,0.947368421052632
"29762","voom","ciri","5","25","0.1","1.5",0.67,0.957017543859649
"29763","voom","ciri","5","25","0.1","1.5",0.68,0.958333333333333
"29764","voom","ciri","5","25","0.1","1.5",0.69,0.958333333333333
"29765","voom","ciri","5","25","0.1","1.5",0.7,0.958333333333333
"29766","voom","ciri","5","25","0.1","1.5",0.71,0.958333333333333
"29767","voom","ciri","5","25","0.1","1.5",0.72,0.958333333333333
"29768","voom","ciri","5","25","0.1","1.5",0.73,0.958333333333333
"29769","voom","ciri","5","25","0.1","1.5",0.74,0.958333333333333
"29770","voom","ciri","5","25","0.1","1.5",0.75,0.958333333333333
"29771","voom","ciri","5","25","0.1","1.5",0.76,0.969298245614035
"29772","voom","ciri","5","25","0.1","1.5",0.77,0.969298245614035
"29773","voom","ciri","5","25","0.1","1.5",0.78,0.973684210526316
"29774","voom","ciri","5","25","0.1","1.5",0.79,0.973684210526316
"29775","voom","ciri","5","25","0.1","1.5",0.8,0.973684210526316
"29776","voom","ciri","5","25","0.1","1.5",0.81,0.973684210526316
"29777","voom","ciri","5","25","0.1","1.5",0.82,0.973684210526316
"29778","voom","ciri","5","25","0.1","1.5",0.83,0.973684210526316
"29779","voom","ciri","5","25","0.1","1.5",0.84,0.976754385964912
"29780","voom","ciri","5","25","0.1","1.5",0.85,0.978070175438597
"29781","voom","ciri","5","25","0.1","1.5",0.86,0.980409356725146
"29782","voom","ciri","5","25","0.1","1.5",0.87,0.986528822055138
"29783","voom","ciri","5","25","0.1","1.5",0.88,0.986842105263158
"29784","voom","ciri","5","25","0.1","1.5",0.89,0.99250730994152
"29785","voom","ciri","5","25","0.1","1.5",0.9,0.993421052631579
"29786","voom","ciri","5","25","0.1","1.5",0.91,0.993421052631579
"29787","voom","ciri","5","25","0.1","1.5",0.92,0.993421052631579
"29788","voom","ciri","5","25","0.1","1.5",0.93,0.993421052631579
"29789","voom","ciri","5","25","0.1","1.5",0.94,0.993421052631579
"29790","voom","ciri","5","25","0.1","1.5",0.95,0.993421052631579
"29791","voom","ciri","5","25","0.1","1.5",0.96,0.993421052631579
"29792","voom","ciri","5","25","0.1","1.5",0.97,1
"29793","voom","ciri","5","25","0.1","1.5",0.98,1
"29794","voom","ciri","5","25","0.1","1.5",0.99,1
"29795","voom","ciri","5","25","0.1","1.5",1,1
"29796","voom","ciri","5","26","0.1","1.5",0,0
"29797","voom","ciri","5","26","0.1","1.5",0.01,0.538860320247502
"29798","voom","ciri","5","26","0.1","1.5",0.02,0.588170259812051
"29799","voom","ciri","5","26","0.1","1.5",0.03,0.635543214161749
"29800","voom","ciri","5","26","0.1","1.5",0.04,0.671512567034955
"29801","voom","ciri","5","26","0.1","1.5",0.05,0.701359275053305
"29802","voom","ciri","5","26","0.1","1.5",0.06,0.723008334948633
"29803","voom","ciri","5","26","0.1","1.5",0.07,0.731899508667841
"29804","voom","ciri","5","26","0.1","1.5",0.08,0.748020103563814
"29805","voom","ciri","5","26","0.1","1.5",0.09,0.763965884861407
"29806","voom","ciri","5","26","0.1","1.5",0.1,0.767669588565111
"29807","voom","ciri","5","26","0.1","1.5",0.11,0.777749905932522
"29808","voom","ciri","5","26","0.1","1.5",0.12,0.778251599147121
"29809","voom","ciri","5","26","0.1","1.5",0.13,0.789810346762428
"29810","voom","ciri","5","26","0.1","1.5",0.14,0.799840085287846
"29811","voom","ciri","5","26","0.1","1.5",0.15,0.809029387225364
"29812","voom","ciri","5","26","0.1","1.5",0.16,0.8136460554371
"29813","voom","ciri","5","26","0.1","1.5",0.17,0.81703091684435
"29814","voom","ciri","5","26","0.1","1.5",0.18,0.824398416082851
"29815","voom","ciri","5","26","0.1","1.5",0.19,0.833155650319829
"29816","voom","ciri","5","26","0.1","1.5",0.2,0.838308457711443
"29817","voom","ciri","5","26","0.1","1.5",0.21,0.845415778251599
"29818","voom","ciri","5","26","0.1","1.5",0.22,0.853020611229566
"29819","voom","ciri","5","26","0.1","1.5",0.23,0.859275053304904
"29820","voom","ciri","5","26","0.1","1.5",0.24,0.861735279645727
"29821","voom","ciri","5","26","0.1","1.5",0.25,0.86908315565032
"29822","voom","ciri","5","26","0.1","1.5",0.26,0.874200426439232
"29823","voom","ciri","5","26","0.1","1.5",0.27,0.874200426439232
"29824","voom","ciri","5","26","0.1","1.5",0.28,0.875195451314854
"29825","voom","ciri","5","26","0.1","1.5",0.29,0.878792848942103
"29826","voom","ciri","5","26","0.1","1.5",0.3,0.880597014925373
"29827","voom","ciri","5","26","0.1","1.5",0.31,0.885127931769723
"29828","voom","ciri","5","26","0.1","1.5",0.32,0.887871566537063
"29829","voom","ciri","5","26","0.1","1.5",0.33,0.889125799573561
"29830","voom","ciri","5","26","0.1","1.5",0.34,0.89031035299692
"29831","voom","ciri","5","26","0.1","1.5",0.35,0.895522388059702
"29832","voom","ciri","5","26","0.1","1.5",0.36,0.895700071073205
"29833","voom","ciri","5","26","0.1","1.5",0.37,0.89907604832978
"29834","voom","ciri","5","26","0.1","1.5",0.38,0.902345415778252
"29835","voom","ciri","5","26","0.1","1.5",0.39,0.906183368869936
"29836","voom","ciri","5","26","0.1","1.5",0.4,0.908670931058991
"29837","voom","ciri","5","26","0.1","1.5",0.41,0.917484008528785
"29838","voom","ciri","5","26","0.1","1.5",0.42,0.918976545842217
"29839","voom","ciri","5","26","0.1","1.5",0.43,0.918976545842217
"29840","voom","ciri","5","26","0.1","1.5",0.44,0.919468591110382
"29841","voom","ciri","5","26","0.1","1.5",0.45,0.921108742004264
"29842","voom","ciri","5","26","0.1","1.5",0.46,0.923507462686567
"29843","voom","ciri","5","26","0.1","1.5",0.47,0.925373134328358
"29844","voom","ciri","5","26","0.1","1.5",0.48,0.925373134328358
"29845","voom","ciri","5","26","0.1","1.5",0.49,0.9272921108742
"29846","voom","ciri","5","26","0.1","1.5",0.5,0.929637526652452
"29847","voom","ciri","5","26","0.1","1.5",0.51,0.929637526652452
"29848","voom","ciri","5","26","0.1","1.5",0.52,0.929637526652452
"29849","voom","ciri","5","26","0.1","1.5",0.53,0.932196162046908
"29850","voom","ciri","5","26","0.1","1.5",0.54,0.933901918976546
"29851","voom","ciri","5","26","0.1","1.5",0.55,0.939410092395167
"29852","voom","ciri","5","26","0.1","1.5",0.56,0.940298507462687
"29853","voom","ciri","5","26","0.1","1.5",0.57,0.940298507462687
"29854","voom","ciri","5","26","0.1","1.5",0.58,0.942430703624733
"29855","voom","ciri","5","26","0.1","1.5",0.59,0.942430703624733
"29856","voom","ciri","5","26","0.1","1.5",0.6,0.944089078417437
"29857","voom","ciri","5","26","0.1","1.5",0.61,0.945628997867804
"29858","voom","ciri","5","26","0.1","1.5",0.62,0.945628997867804
"29859","voom","ciri","5","26","0.1","1.5",0.63,0.945628997867804
"29860","voom","ciri","5","26","0.1","1.5",0.64,0.950959488272921
"29861","voom","ciri","5","26","0.1","1.5",0.65,0.950959488272921
"29862","voom","ciri","5","26","0.1","1.5",0.66,0.950959488272921
"29863","voom","ciri","5","26","0.1","1.5",0.67,0.950959488272921
"29864","voom","ciri","5","26","0.1","1.5",0.68,0.950959488272921
"29865","voom","ciri","5","26","0.1","1.5",0.69,0.955223880597015
"29866","voom","ciri","5","26","0.1","1.5",0.7,0.955223880597015
"29867","voom","ciri","5","26","0.1","1.5",0.71,0.959488272921109
"29868","voom","ciri","5","26","0.1","1.5",0.72,0.959488272921109
"29869","voom","ciri","5","26","0.1","1.5",0.73,0.965884861407249
"29870","voom","ciri","5","26","0.1","1.5",0.74,0.968017057569296
"29871","voom","ciri","5","26","0.1","1.5",0.75,0.968017057569296
"29872","voom","ciri","5","26","0.1","1.5",0.76,0.968017057569296
"29873","voom","ciri","5","26","0.1","1.5",0.77,0.974413646055437
"29874","voom","ciri","5","26","0.1","1.5",0.78,0.976545842217484
"29875","voom","ciri","5","26","0.1","1.5",0.79,0.976545842217484
"29876","voom","ciri","5","26","0.1","1.5",0.8,0.976545842217484
"29877","voom","ciri","5","26","0.1","1.5",0.81,0.976545842217484
"29878","voom","ciri","5","26","0.1","1.5",0.82,0.976545842217484
"29879","voom","ciri","5","26","0.1","1.5",0.83,0.976545842217484
"29880","voom","ciri","5","26","0.1","1.5",0.84,0.976545842217484
"29881","voom","ciri","5","26","0.1","1.5",0.85,0.976545842217484
"29882","voom","ciri","5","26","0.1","1.5",0.86,0.976545842217484
"29883","voom","ciri","5","26","0.1","1.5",0.87,0.976545842217484
"29884","voom","ciri","5","26","0.1","1.5",0.88,0.976545842217484
"29885","voom","ciri","5","26","0.1","1.5",0.89,0.976545842217484
"29886","voom","ciri","5","26","0.1","1.5",0.9,0.976545842217484
"29887","voom","ciri","5","26","0.1","1.5",0.91,0.976545842217484
"29888","voom","ciri","5","26","0.1","1.5",0.92,0.976545842217484
"29889","voom","ciri","5","26","0.1","1.5",0.93,0.976545842217484
"29890","voom","ciri","5","26","0.1","1.5",0.94,0.976545842217484
"29891","voom","ciri","5","26","0.1","1.5",0.95,0.976545842217484
"29892","voom","ciri","5","26","0.1","1.5",0.96,0.997867803837953
"29893","voom","ciri","5","26","0.1","1.5",0.97,1
"29894","voom","ciri","5","26","0.1","1.5",0.98,1
"29895","voom","ciri","5","26","0.1","1.5",0.99,1
"29896","voom","ciri","5","26","0.1","1.5",1,1
"29897","voom","ciri","5","27","0.1","1.5",0,0
"29898","voom","ciri","5","27","0.1","1.5",0.01,0.519876169703792
"29899","voom","ciri","5","27","0.1","1.5",0.02,0.595741168702542
"29900","voom","ciri","5","27","0.1","1.5",0.03,0.640404659717964
"29901","voom","ciri","5","27","0.1","1.5",0.04,0.674133779964409
"29902","voom","ciri","5","27","0.1","1.5",0.05,0.700337216431637
"29903","voom","ciri","5","27","0.1","1.5",0.06,0.718324314237731
"29904","voom","ciri","5","27","0.1","1.5",0.07,0.746304244158321
"29905","voom","ciri","5","27","0.1","1.5",0.08,0.758618302644331
"29906","voom","ciri","5","27","0.1","1.5",0.09,0.770815450643777
"29907","voom","ciri","5","27","0.1","1.5",0.1,0.788583690987124
"29908","voom","ciri","5","27","0.1","1.5",0.11,0.804377682403433
"29909","voom","ciri","5","27","0.1","1.5",0.12,0.819170243204578
"29910","voom","ciri","5","27","0.1","1.5",0.13,0.827648520442738
"29911","voom","ciri","5","27","0.1","1.5",0.14,0.837982832618026
"29912","voom","ciri","5","27","0.1","1.5",0.15,0.84485773326975
"29913","voom","ciri","5","27","0.1","1.5",0.16,0.849785407725322
"29914","voom","ciri","5","27","0.1","1.5",0.17,0.851359084406295
"29915","voom","ciri","5","27","0.1","1.5",0.18,0.858261802575107
"29916","voom","ciri","5","27","0.1","1.5",0.19,0.859561278016214
"29917","voom","ciri","5","27","0.1","1.5",0.2,0.862787174955819
"29918","voom","ciri","5","27","0.1","1.5",0.21,0.871470521798057
"29919","voom","ciri","5","27","0.1","1.5",0.22,0.875536480686695
"29920","voom","ciri","5","27","0.1","1.5",0.23,0.878267655091689
"29921","voom","ciri","5","27","0.1","1.5",0.24,0.882081545064378
"29922","voom","ciri","5","27","0.1","1.5",0.25,0.88412017167382
"29923","voom","ciri","5","27","0.1","1.5",0.26,0.893896041964712
"29924","voom","ciri","5","27","0.1","1.5",0.27,0.896995708154506
"29925","voom","ciri","5","27","0.1","1.5",0.28,0.897148988350705
"29926","voom","ciri","5","27","0.1","1.5",0.29,0.900751072961373
"29927","voom","ciri","5","27","0.1","1.5",0.3,0.901287553648069
"29928","voom","ciri","5","27","0.1","1.5",0.31,0.906345800122624
"29929","voom","ciri","5","27","0.1","1.5",0.32,0.909871244635193
"29930","voom","ciri","5","27","0.1","1.5",0.33,0.914163090128755
"29931","voom","ciri","5","27","0.1","1.5",0.34,0.914163090128755
"29932","voom","ciri","5","27","0.1","1.5",0.35,0.918454935622318
"29933","voom","ciri","5","27","0.1","1.5",0.36,0.918454935622318
"29934","voom","ciri","5","27","0.1","1.5",0.37,0.920600858369099
"29935","voom","ciri","5","27","0.1","1.5",0.38,0.920600858369099
"29936","voom","ciri","5","27","0.1","1.5",0.39,0.920600858369099
"29937","voom","ciri","5","27","0.1","1.5",0.4,0.920600858369099
"29938","voom","ciri","5","27","0.1","1.5",0.41,0.920600858369099
"29939","voom","ciri","5","27","0.1","1.5",0.42,0.927038626609442
"29940","voom","ciri","5","27","0.1","1.5",0.43,0.928326180257511
"29941","voom","ciri","5","27","0.1","1.5",0.44,0.929184549356223
"29942","voom","ciri","5","27","0.1","1.5",0.45,0.929184549356223
"29943","voom","ciri","5","27","0.1","1.5",0.46,0.929184549356223
"29944","voom","ciri","5","27","0.1","1.5",0.47,0.931330472103004
"29945","voom","ciri","5","27","0.1","1.5",0.48,0.934012875536481
"29946","voom","ciri","5","27","0.1","1.5",0.49,0.936848559166156
"29947","voom","ciri","5","27","0.1","1.5",0.5,0.939088808187521
"29948","voom","ciri","5","27","0.1","1.5",0.51,0.939914163090129
"29949","voom","ciri","5","27","0.1","1.5",0.52,0.94206008583691
"29950","voom","ciri","5","27","0.1","1.5",0.53,0.94206008583691
"29951","voom","ciri","5","27","0.1","1.5",0.54,0.94206008583691
"29952","voom","ciri","5","27","0.1","1.5",0.55,0.944206008583691
"29953","voom","ciri","5","27","0.1","1.5",0.56,0.944206008583691
"29954","voom","ciri","5","27","0.1","1.5",0.57,0.944206008583691
"29955","voom","ciri","5","27","0.1","1.5",0.58,0.944921316165951
"29956","voom","ciri","5","27","0.1","1.5",0.59,0.946351931330472
"29957","voom","ciri","5","27","0.1","1.5",0.6,0.946351931330472
"29958","voom","ciri","5","27","0.1","1.5",0.61,0.94880441446965
"29959","voom","ciri","5","27","0.1","1.5",0.62,0.950643776824034
"29960","voom","ciri","5","27","0.1","1.5",0.63,0.950643776824034
"29961","voom","ciri","5","27","0.1","1.5",0.64,0.951870018393624
"29962","voom","ciri","5","27","0.1","1.5",0.65,0.951870018393624
"29963","voom","ciri","5","27","0.1","1.5",0.66,0.951870018393624
"29964","voom","ciri","5","27","0.1","1.5",0.67,0.951870018393624
"29965","voom","ciri","5","27","0.1","1.5",0.68,0.959227467811159
"29966","voom","ciri","5","27","0.1","1.5",0.69,0.959227467811159
"29967","voom","ciri","5","27","0.1","1.5",0.7,0.96137339055794
"29968","voom","ciri","5","27","0.1","1.5",0.71,0.962982832618026
"29969","voom","ciri","5","27","0.1","1.5",0.72,0.967811158798283
"29970","voom","ciri","5","27","0.1","1.5",0.73,0.967811158798283
"29971","voom","ciri","5","27","0.1","1.5",0.74,0.967811158798283
"29972","voom","ciri","5","27","0.1","1.5",0.75,0.967811158798283
"29973","voom","ciri","5","27","0.1","1.5",0.76,0.967811158798283
"29974","voom","ciri","5","27","0.1","1.5",0.77,0.967811158798283
"29975","voom","ciri","5","27","0.1","1.5",0.78,0.967811158798283
"29976","voom","ciri","5","27","0.1","1.5",0.79,0.967811158798283
"29977","voom","ciri","5","27","0.1","1.5",0.8,0.967811158798283
"29978","voom","ciri","5","27","0.1","1.5",0.81,0.967811158798283
"29979","voom","ciri","5","27","0.1","1.5",0.82,0.976394849785408
"29980","voom","ciri","5","27","0.1","1.5",0.83,0.976394849785408
"29981","voom","ciri","5","27","0.1","1.5",0.84,0.977467811158798
"29982","voom","ciri","5","27","0.1","1.5",0.85,0.980851766259492
"29983","voom","ciri","5","27","0.1","1.5",0.86,0.983977110157368
"29984","voom","ciri","5","27","0.1","1.5",0.87,0.984978540772532
"29985","voom","ciri","5","27","0.1","1.5",0.88,0.984978540772532
"29986","voom","ciri","5","27","0.1","1.5",0.89,0.984978540772532
"29987","voom","ciri","5","27","0.1","1.5",0.9,0.984978540772532
"29988","voom","ciri","5","27","0.1","1.5",0.91,0.991416309012876
"29989","voom","ciri","5","27","0.1","1.5",0.92,0.993428111587983
"29990","voom","ciri","5","27","0.1","1.5",0.93,0.993428111587983
"29991","voom","ciri","5","27","0.1","1.5",0.94,0.993428111587983
"29992","voom","ciri","5","27","0.1","1.5",0.95,0.995708154506438
"29993","voom","ciri","5","27","0.1","1.5",0.96,0.995708154506438
"29994","voom","ciri","5","27","0.1","1.5",0.97,0.995708154506438
"29995","voom","ciri","5","27","0.1","1.5",0.98,1
"29996","voom","ciri","5","27","0.1","1.5",0.99,1
"29997","voom","ciri","5","27","0.1","1.5",1,1
"29998","voom","ciri","5","28","0.1","1.5",0,0
"29999","voom","ciri","5","28","0.1","1.5",0.01,0.593364968364968
"30000","voom","ciri","5","28","0.1","1.5",0.02,0.643882433356118
"30001","voom","ciri","5","28","0.1","1.5",0.03,0.672438672438672
"30002","voom","ciri","5","28","0.1","1.5",0.04,0.693213649096002
"30003","voom","ciri","5","28","0.1","1.5",0.05,0.713028906577294
"30004","voom","ciri","5","28","0.1","1.5",0.06,0.733107472237907
"30005","voom","ciri","5","28","0.1","1.5",0.07,0.751924001924002
"30006","voom","ciri","5","28","0.1","1.5",0.08,0.776731601731602
"30007","voom","ciri","5","28","0.1","1.5",0.09,0.7995670995671
"30008","voom","ciri","5","28","0.1","1.5",0.1,0.821237585943468
"30009","voom","ciri","5","28","0.1","1.5",0.11,0.831168831168831
"30010","voom","ciri","5","28","0.1","1.5",0.12,0.833024118738405
"30011","voom","ciri","5","28","0.1","1.5",0.13,0.841558441558442
"30012","voom","ciri","5","28","0.1","1.5",0.14,0.847557204700062
"30013","voom","ciri","5","28","0.1","1.5",0.15,0.852164502164502
"30014","voom","ciri","5","28","0.1","1.5",0.16,0.86525974025974
"30015","voom","ciri","5","28","0.1","1.5",0.17,0.871447393186524
"30016","voom","ciri","5","28","0.1","1.5",0.18,0.874458874458874
"30017","voom","ciri","5","28","0.1","1.5",0.19,0.876623376623377
"30018","voom","ciri","5","28","0.1","1.5",0.2,0.878787878787879
"30019","voom","ciri","5","28","0.1","1.5",0.21,0.878896103896104
"30020","voom","ciri","5","28","0.1","1.5",0.22,0.882034632034632
"30021","voom","ciri","5","28","0.1","1.5",0.23,0.883116883116883
"30022","voom","ciri","5","28","0.1","1.5",0.24,0.883116883116883
"30023","voom","ciri","5","28","0.1","1.5",0.25,0.893939393939394
"30024","voom","ciri","5","28","0.1","1.5",0.26,0.893939393939394
"30025","voom","ciri","5","28","0.1","1.5",0.27,0.898268398268398
"30026","voom","ciri","5","28","0.1","1.5",0.28,0.901875901875902
"30027","voom","ciri","5","28","0.1","1.5",0.29,0.903030303030303
"30028","voom","ciri","5","28","0.1","1.5",0.3,0.91017316017316
"30029","voom","ciri","5","28","0.1","1.5",0.31,0.913110698824985
"30030","voom","ciri","5","28","0.1","1.5",0.32,0.916233766233766
"30031","voom","ciri","5","28","0.1","1.5",0.33,0.920804685510568
"30032","voom","ciri","5","28","0.1","1.5",0.34,0.922274695001968
"30033","voom","ciri","5","28","0.1","1.5",0.35,0.922274695001968
"30034","voom","ciri","5","28","0.1","1.5",0.36,0.928571428571429
"30035","voom","ciri","5","28","0.1","1.5",0.37,0.931096681096681
"30036","voom","ciri","5","28","0.1","1.5",0.38,0.934671389216844
"30037","voom","ciri","5","28","0.1","1.5",0.39,0.938311688311688
"30038","voom","ciri","5","28","0.1","1.5",0.4,0.939393939393939
"30039","voom","ciri","5","28","0.1","1.5",0.41,0.939393939393939
"30040","voom","ciri","5","28","0.1","1.5",0.42,0.943132624950807
"30041","voom","ciri","5","28","0.1","1.5",0.43,0.943132624950807
"30042","voom","ciri","5","28","0.1","1.5",0.44,0.943132624950807
"30043","voom","ciri","5","28","0.1","1.5",0.45,0.948051948051948
"30044","voom","ciri","5","28","0.1","1.5",0.46,0.948051948051948
"30045","voom","ciri","5","28","0.1","1.5",0.47,0.948051948051948
"30046","voom","ciri","5","28","0.1","1.5",0.48,0.948051948051948
"30047","voom","ciri","5","28","0.1","1.5",0.49,0.948051948051948
"30048","voom","ciri","5","28","0.1","1.5",0.5,0.948051948051948
"30049","voom","ciri","5","28","0.1","1.5",0.51,0.948051948051948
"30050","voom","ciri","5","28","0.1","1.5",0.52,0.948051948051948
"30051","voom","ciri","5","28","0.1","1.5",0.53,0.948051948051948
"30052","voom","ciri","5","28","0.1","1.5",0.54,0.948051948051948
"30053","voom","ciri","5","28","0.1","1.5",0.55,0.95021645021645
"30054","voom","ciri","5","28","0.1","1.5",0.56,0.953144894321365
"30055","voom","ciri","5","28","0.1","1.5",0.57,0.954545454545455
"30056","voom","ciri","5","28","0.1","1.5",0.58,0.954545454545455
"30057","voom","ciri","5","28","0.1","1.5",0.59,0.954545454545455
"30058","voom","ciri","5","28","0.1","1.5",0.6,0.954545454545455
"30059","voom","ciri","5","28","0.1","1.5",0.61,0.954545454545455
"30060","voom","ciri","5","28","0.1","1.5",0.62,0.954545454545455
"30061","voom","ciri","5","28","0.1","1.5",0.63,0.954545454545455
"30062","voom","ciri","5","28","0.1","1.5",0.64,0.954545454545455
"30063","voom","ciri","5","28","0.1","1.5",0.65,0.957792207792208
"30064","voom","ciri","5","28","0.1","1.5",0.66,0.962121212121212
"30065","voom","ciri","5","28","0.1","1.5",0.67,0.963203463203463
"30066","voom","ciri","5","28","0.1","1.5",0.68,0.965367965367965
"30067","voom","ciri","5","28","0.1","1.5",0.69,0.965367965367965
"30068","voom","ciri","5","28","0.1","1.5",0.7,0.965367965367965
"30069","voom","ciri","5","28","0.1","1.5",0.71,0.965367965367965
"30070","voom","ciri","5","28","0.1","1.5",0.72,0.965367965367965
"30071","voom","ciri","5","28","0.1","1.5",0.73,0.974025974025974
"30072","voom","ciri","5","28","0.1","1.5",0.74,0.974025974025974
"30073","voom","ciri","5","28","0.1","1.5",0.75,0.975108225108225
"30074","voom","ciri","5","28","0.1","1.5",0.76,0.975108225108225
"30075","voom","ciri","5","28","0.1","1.5",0.77,0.976190476190476
"30076","voom","ciri","5","28","0.1","1.5",0.78,0.976190476190476
"30077","voom","ciri","5","28","0.1","1.5",0.79,0.976190476190476
"30078","voom","ciri","5","28","0.1","1.5",0.8,0.976190476190476
"30079","voom","ciri","5","28","0.1","1.5",0.81,0.976190476190476
"30080","voom","ciri","5","28","0.1","1.5",0.82,0.978354978354978
"30081","voom","ciri","5","28","0.1","1.5",0.83,0.978354978354978
"30082","voom","ciri","5","28","0.1","1.5",0.84,0.980519480519481
"30083","voom","ciri","5","28","0.1","1.5",0.85,0.980519480519481
"30084","voom","ciri","5","28","0.1","1.5",0.86,0.980519480519481
"30085","voom","ciri","5","28","0.1","1.5",0.87,0.980519480519481
"30086","voom","ciri","5","28","0.1","1.5",0.88,0.980519480519481
"30087","voom","ciri","5","28","0.1","1.5",0.89,0.980519480519481
"30088","voom","ciri","5","28","0.1","1.5",0.9,0.989177489177489
"30089","voom","ciri","5","28","0.1","1.5",0.91,0.989177489177489
"30090","voom","ciri","5","28","0.1","1.5",0.92,0.989177489177489
"30091","voom","ciri","5","28","0.1","1.5",0.93,0.989177489177489
"30092","voom","ciri","5","28","0.1","1.5",0.94,0.993506493506494
"30093","voom","ciri","5","28","0.1","1.5",0.95,0.993506493506494
"30094","voom","ciri","5","28","0.1","1.5",0.96,0.993506493506494
"30095","voom","ciri","5","28","0.1","1.5",0.97,0.995670995670996
"30096","voom","ciri","5","28","0.1","1.5",0.98,0.996753246753247
"30097","voom","ciri","5","28","0.1","1.5",0.99,1
"30098","voom","ciri","5","28","0.1","1.5",1,1
"30099","voom","ciri","5","29","0.1","1.5",0,0
"30100","voom","ciri","5","29","0.1","1.5",0.01,0.527278678984506
"30101","voom","ciri","5","29","0.1","1.5",0.02,0.607033371288429
"30102","voom","ciri","5","29","0.1","1.5",0.03,0.648283261802575
"30103","voom","ciri","5","29","0.1","1.5",0.04,0.668168812589413
"30104","voom","ciri","5","29","0.1","1.5",0.05,0.695361505447342
"30105","voom","ciri","5","29","0.1","1.5",0.06,0.728345688646118
"30106","voom","ciri","5","29","0.1","1.5",0.07,0.73656652360515
"30107","voom","ciri","5","29","0.1","1.5",0.08,0.750699757417429
"30108","voom","ciri","5","29","0.1","1.5",0.09,0.768871497096693
"30109","voom","ciri","5","29","0.1","1.5",0.1,0.782188841201717
"30110","voom","ciri","5","29","0.1","1.5",0.11,0.792846924177396
"30111","voom","ciri","5","29","0.1","1.5",0.12,0.798078888207644
"30112","voom","ciri","5","29","0.1","1.5",0.13,0.801859799713877
"30113","voom","ciri","5","29","0.1","1.5",0.14,0.811939133827546
"30114","voom","ciri","5","29","0.1","1.5",0.15,0.820934668574154
"30115","voom","ciri","5","29","0.1","1.5",0.16,0.824647455548743
"30116","voom","ciri","5","29","0.1","1.5",0.17,0.833333333333333
"30117","voom","ciri","5","29","0.1","1.5",0.18,0.834929019478376
"30118","voom","ciri","5","29","0.1","1.5",0.19,0.83752299202943
"30119","voom","ciri","5","29","0.1","1.5",0.2,0.840376361835589
"30120","voom","ciri","5","29","0.1","1.5",0.21,0.843347639484979
"30121","voom","ciri","5","29","0.1","1.5",0.22,0.846834763948498
"30122","voom","ciri","5","29","0.1","1.5",0.23,0.862392703862661
"30123","voom","ciri","5","29","0.1","1.5",0.24,0.862660944206009
"30124","voom","ciri","5","29","0.1","1.5",0.25,0.864091559370529
"30125","voom","ciri","5","29","0.1","1.5",0.26,0.867757510729614
"30126","voom","ciri","5","29","0.1","1.5",0.27,0.876680972818312
"30127","voom","ciri","5","29","0.1","1.5",0.28,0.88068669527897
"30128","voom","ciri","5","29","0.1","1.5",0.29,0.88412017167382
"30129","voom","ciri","5","29","0.1","1.5",0.3,0.88755364806867
"30130","voom","ciri","5","29","0.1","1.5",0.31,0.888412017167382
"30131","voom","ciri","5","29","0.1","1.5",0.32,0.892703862660944
"30132","voom","ciri","5","29","0.1","1.5",0.33,0.895769466584917
"30133","voom","ciri","5","29","0.1","1.5",0.34,0.898712446351931
"30134","voom","ciri","5","29","0.1","1.5",0.35,0.90343347639485
"30135","voom","ciri","5","29","0.1","1.5",0.36,0.910696599537801
"30136","voom","ciri","5","29","0.1","1.5",0.37,0.913090128755365
"30137","voom","ciri","5","29","0.1","1.5",0.38,0.915749206941594
"30138","voom","ciri","5","29","0.1","1.5",0.39,0.917381974248927
"30139","voom","ciri","5","29","0.1","1.5",0.4,0.918454935622318
"30140","voom","ciri","5","29","0.1","1.5",0.41,0.924892703862661
"30141","voom","ciri","5","29","0.1","1.5",0.42,0.924892703862661
"30142","voom","ciri","5","29","0.1","1.5",0.43,0.925250357653791
"30143","voom","ciri","5","29","0.1","1.5",0.44,0.928932087856602
"30144","voom","ciri","5","29","0.1","1.5",0.45,0.931568907963758
"30145","voom","ciri","5","29","0.1","1.5",0.46,0.933476394849785
"30146","voom","ciri","5","29","0.1","1.5",0.47,0.935622317596567
"30147","voom","ciri","5","29","0.1","1.5",0.48,0.935622317596567
"30148","voom","ciri","5","29","0.1","1.5",0.49,0.937768240343348
"30149","voom","ciri","5","29","0.1","1.5",0.5,0.939914163090129
"30150","voom","ciri","5","29","0.1","1.5",0.51,0.939914163090129
"30151","voom","ciri","5","29","0.1","1.5",0.52,0.944206008583691
